BehaviorSpace results (NetLogo 6.2.2),,,,,,,,,,,,,,,,,
CA_5-STATES_NETWORK_CLEAN_54_PERFEITO_SAVE_Block_Arduino_24_PERFECT_DOC_BREED_aligned_BEHAVIOR_work.nlogo,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,
06/29/2022 20:38:59:599 -0300,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,,,,,
[run number],radius-of-interaction,movement-steps,load-graphml,N-turtles,percentage-unhappy,clear-before-generating,arduino-on,mutated,links-to-use,frac-providers,step,mood_clients,mood_providers,cluster_coef,paths,closeness,betweenness
50,3.5,3,false,80,10,true,false,0,undirected,0.05,73,2.1710526315789473,1.25,0.5807830967752301,2.1117088607594936,0.48267606420601294,43.91249999999998
52,3.5,3,false,80,20,true,false,0,undirected,0.05,72,2.4210526315789473,1.5,0.5553924907297864,2.1455696202531644,0.47517933445731525,45.24999999999999
55,3.5,3,false,80,30,true,false,0,undirected,0.05,68,1.8421052631578947,2.75,0.5887932930754494,2.034493670886076,0.4987391774924471,40.8625
48,3.5,1,false,80,40,true,false,0,undirected,0.15,78,1.9852941176470589,4.083333333333333,0.7010755699614396,false,0.36925309477786183,51.77500000000001
51,3.5,3,false,80,10,true,false,0,undirected,0.15,73,2.1323529411764706,2,0.5606603361370481,1.895886075949367,0.5325165325918111,35.3875
54,3.5,3,false,80,20,true,false,0,undirected,0.15,72,2.6029411764705883,2.4166666666666665,0.62485733006583,false,0.4523677696319012,46.812499999999986
56,3.5,3,false,80,30,true,false,0,undirected,0.05,66,1.881578947368421,7.5,0.4962298878631726,1.8465189873417722,0.5453839180559175,33.43749999999999
58,3.5,3,false,80,40,true,false,0,undirected,0.05,63,1.644736842105263,4.5,0.5226731961827767,1.8012658227848102,0.5589933260114074,31.649999999999995
57,3.5,3,false,80,30,true,false,0,undirected,0.15,67,2.235294117647059,3.4166666666666665,0.6066441140198241,2.17626582278481,0.4660804724280435,46.462500000000006
53,3.5,3,false,80,20,true,false,0,undirected,0.05,70,2.210526315789474,2,0.4839725257955241,1.9522151898734177,0.5183828542524577,37.61249999999999
49,3.5,3,false,80,10,true,false,0,undirected,0.05,75,2.4078947368421053,2.25,0.49279903131185454,2.0348101265822787,0.4973082793296652,40.874999999999986
50,3.5,3,false,80,10,true,false,0,undirected,0.05,74,2.6315789473684212,2,0.5820293521851724,2.107594936708861,0.4836283141495697,43.75
47,3.5,1,false,80,40,true,false,0,undirected,0.05,153,1.9605263157894737,6.5,0.7344754457346163,false,0.5511602695270513,15.337500000000002
52,3.5,3,false,80,20,true,false,0,undirected,0.05,73,2.276315789473684,1.5,0.5596724307912676,2.1401898734177216,0.4763649627419365,45.03750000000001
48,3.5,1,false,80,40,true,false,0,undirected,0.15,79,1.5,4.5,0.7010234080710422,false,0.3709969512418833,51.2
55,3.5,3,false,80,30,true,false,0,undirected,0.05,69,1.7105263157894737,6,0.599569230288988,2.0294303797468354,0.49990336672779556,40.66250000000001
54,3.5,3,false,80,20,true,false,0,undirected,0.15,73,2.3529411764705883,2.6666666666666665,0.6126983072196192,false,0.46222171935156897,44.95000000000001
51,3.5,3,false,80,10,true,false,0,undirected,0.15,74,2.4558823529411766,1.6666666666666667,0.5600574036011509,1.8882911392405064,0.5346200443667031,35.08750000000001
56,3.5,3,false,80,30,true,false,0,undirected,0.05,67,1.6973684210526316,4,0.4977893039272584,1.8436708860759494,0.546255165333135,33.32499999999999
58,3.5,3,false,80,40,true,false,0,undirected,0.05,64,1.4736842105263157,2.5,0.5236761069647375,1.7962025316455696,0.5605902171665046,31.45000000000001
57,3.5,3,false,80,30,true,false,0,undirected,0.15,68,2.2941176470588234,1.6666666666666667,0.6083899383977045,2.1718354430379745,0.46695936942011507,46.287499999999994
53,3.5,3,false,80,20,true,false,0,undirected,0.05,71,1.9605263157894737,2,0.48689812562247053,1.945886075949367,0.5201230689937658,37.3625
50,3.5,3,false,80,10,true,false,0,undirected,0.05,75,2.4210526315789473,2,0.5815769195101923,2.1012658227848102,0.4850180842848621,43.499999999999986
49,3.5,3,false,80,10,true,false,0,undirected,0.05,76,2.473684210526316,2,0.4935800717559908,2.033860759493671,0.49754985123258477,40.83749999999999
48,3.5,1,false,80,40,true,false,0,undirected,0.15,80,1.8088235294117647,2.5,0.7010234080710424,false,0.37099695124188325,51.2
52,3.5,3,false,80,20,true,false,0,undirected,0.05,74,2.4078947368421053,1.5,0.5626838355842676,2.133227848101266,0.4779698549998172,44.762499999999996
54,3.5,3,false,80,20,true,false,0,undirected,0.15,74,2.4558823529411766,3.1666666666666665,0.6109193370876217,false,0.4704359842840861,43.525000000000006
55,3.5,3,false,80,30,true,false,0,undirected,0.05,70,1.9210526315789473,5.25,0.5992558612613548,2.0259493670886077,0.500747112304017,40.524999999999984
51,3.5,3,false,80,10,true,false,0,undirected,0.15,75,2.3529411764705883,2.0833333333333335,0.5623319808625539,1.8781645569620253,0.5374715974967437,34.687499999999986
56,3.5,3,false,80,30,true,false,0,undirected,0.05,68,1.75,2.5,0.4966363760102315,1.8376582278481013,0.5480714545405989,33.08749999999999
58,3.5,3,false,80,40,true,false,0,undirected,0.05,65,1.4473684210526316,5.25,0.5196941483911426,1.7927215189873418,0.5616307168496903,31.3125
57,3.5,3,false,80,30,true,false,0,undirected,0.15,69,2.2205882352941178,3.5,0.6073032711975798,2.154746835443038,0.47049702779590874,45.612500000000004
53,3.5,3,false,80,20,true,false,0,undirected,0.05,72,2.0789473684210527,2,0.48746190869191963,1.941139240506329,0.5213672724026106,37.175000000000004
49,3.5,3,false,80,10,true,false,0,undirected,0.05,77,2.1447368421052633,2,0.48962755886916465,2.0193037974683543,0.5010346905418097,40.26249999999999
50,3.5,3,false,80,10,true,false,0,undirected,0.05,76,2.5789473684210527,1.75,0.5864588833893714,2.1,0.48539834356253797,43.450000000000024
47,3.5,1,false,80,40,true,false,0,undirected,0.05,154,1.868421052631579,9,0.7353538954770101,false,0.5515161451793967,15.325000000000003
48,3.5,1,false,80,40,true,false,0,undirected,0.15,81,1.661764705882353,4.666666666666667,0.7010234080710421,false,0.37099695124188325,51.20000000000001
52,3.5,3,false,80,20,true,false,0,undirected,0.05,75,2.3815789473684212,1.5,0.5615230478504538,2.1224683544303797,0.48042589607936775,44.337499999999984
54,3.5,3,false,80,20,true,false,0,undirected,0.15,75,2.4705882352941178,3.3333333333333335,0.6086849236134171,false,0.4728681217938483,43125
55,3.5,3,false,80,30,true,false,0,undirected,0.05,71,1.605263157894737,6,0.6005060234473947,2.025632911392405,0.5008362813251995,40.51250000000001
51,3.5,3,false,80,10,true,false,0,undirected,0.15,76,2.485294117647059,1.8333333333333333,0.5701310509306726,1.8715189873417721,0.539466120149815,34425
56,3.5,3,false,80,30,true,false,0,undirected,0.05,69,1.7763157894736843,6.25,0.49723153327702807,1.8322784810126582,0.5496787744321994,32875
57,3.5,3,false,80,30,true,false,0,undirected,0.15,70,2.4705882352941178,2.75,0.6103909536389773,2.15253164556962,0.47092427848159035,45.525000000000006
58,3.5,3,false,80,40,true,false,0,undirected,0.05,66,1.736842105263158,4.75,0.5219251358925965,1.7886075949367088,0.5629083732255694,31.150000000000013
53,3.5,3,false,80,20,true,false,0,undirected,0.05,73,2.0657894736842106,2,0.49466563282291487,1.9392405063291138,0.5219748584746267,37.10000000000001
49,3.5,3,false,80,10,true,false,0,undirected,0.05,78,2.789473684210526,1.5,0.4901735002144975,2.0151898734177216,0.5021396556828431,40.099999999999994
50,3.5,3,false,80,10,true,false,0,undirected,0.05,77,2.1973684210526314,1.5,0.5844889138895105,2.088924050632911,0.48811021805524424,43.0125
48,3.5,1,false,80,40,true,false,0,undirected,0.15,82,1.8235294117647058,3.8333333333333335,0.7014144651348935,false,0.37114028271569344,51.1625
54,3.5,3,false,80,20,true,false,0,undirected,0.15,76,2.485294117647059,2.5833333333333335,0.6063174092100149,false,0.47551321323369516,42.675000000000004
52,3.5,3,false,80,20,true,false,0,undirected,0.05,76,2.4210526315789473,1.5,0.5606945396398301,2.1221518987341774,0.48052214466117577,44.324999999999996
55,3.5,3,false,80,30,true,false,0,undirected,0.05,72,1.986842105263158,2.75,0.6044575794581676,2.0237341772151898,0.501302357444277,40.4375
47,3.5,1,false,80,40,true,false,0,undirected,0.05,155,1.8026315789473684,8.75,0.7352051900158048,false,0.5519168046440304,15.287500000000003
51,3.5,3,false,80,10,true,false,0,undirected,0.15,77,2.088235294117647,1.75,0.5681467986604979,1.8598101265822784,0.5425762252023432,33.9625
56,3.5,3,false,80,30,true,false,0,undirected,0.05,70,1.7236842105263157,6.75,0.4960165282495147,1.8287974683544304,0.5507989176492976,32.73750000000002
57,3.5,3,false,80,30,true,false,0,undirected,0.15,71,2.073529411764706,3.4166666666666665,0.6113837666033496,2.1367088607594935,0.47469836340382676,44.89999999999999
58,3.5,3,false,80,40,true,false,0,undirected,0.05,67,1.4342105263157894,4.5,0.5218961982957956,1.780379746835443,0.5654335775990896,30.82499999999999
53,3.5,3,false,80,20,true,false,0,undirected,0.05,74,2.1710526315789473,2,0.4976069656324543,1.9360759493670887,0.5229212630288601,36.97500000000001
49,3.5,3,false,80,10,true,false,0,undirected,0.05,79,2.1578947368421053,2.75,0.49185862419334825,2.007278481012658,0.5042177131253386,39.78750000000001
50,3.5,3,false,80,10,true,false,0,undirected,0.05,78,2.776315789473684,2.5,0.583009299894638,2.0772151898734177,0.49080860335623955,42.550000000000004
48,3.5,1,false,80,40,true,false,0,undirected,0.15,83,1.4852941176470589,4.583333333333333,0.7014144651348934,false,0.37114028271569344,51.1625
54,3.5,3,false,80,20,true,false,0,undirected,0.15,77,2.323529411764706,2.4166666666666665,0.6090111875499209,false,0.4764150237403502,42.52499999999999
52,3.5,3,false,80,20,true,false,0,undirected,0.05,77,2.1842105263157894,1.5,0.5639926575955585,2.1202531645569622,0.4810324959095172,44.25000000000001
55,3.5,3,false,80,30,true,false,0,undirected,0.05,73,1.631578947368421,6,0.6034034371876227,2.0120253164556963,0.503971990423308,39975
51,3.5,3,false,80,10,true,false,0,undirected,0.15,78,2.676470588235294,1.75,0.5729999945590591,1.8572784810126581,0.5433320781417141,33.86249999999999
56,3.5,3,false,80,30,true,false,0,undirected,0.05,71,1.75,4.25,0.49824584847614667,1.8265822784810126,0.5515238901810775,32.65000000000001
58,3.5,3,false,80,40,true,false,0,undirected,0.05,68,1.513157894736842,2.5,0.5215912920626469,1.7775316455696202,0.5663685724651975,30.712499999999988
49,3.5,3,false,80,10,true,false,0,undirected,0.05,80,2.526315789473684,1.25,0.4923522228427162,2.0044303797468355,0.5049583215902693,39675
57,3.5,3,false,80,30,true,false,0,undirected,0.15,72,2.485294117647059,1.6666666666666667,0.6089465834803294,2.118354430379747,0.4787413482317236,44175
53,3.5,3,false,80,20,true,false,0,undirected,0.05,75,2.0657894736842106,2,0.5013643635476553,1.9348101265822786,0.5233630935867868,36925
50,3.5,3,false,80,10,true,false,0,undirected,0.05,79,2.25,1.25,0.5834749861606784,2.0734177215189873,0.49171700580956734,42.40000000000001
47,3.5,1,false,80,40,true,false,0,undirected,0.05,156,1.9078947368421053,5.75,0.7370194284550413,false,0.5524670765009467,15.262499999999998
48,3.5,1,false,80,40,true,false,0,undirected,0.15,84,1.9852941176470589,2.6666666666666665,0.7009914636437805,false,0.37464815093560583,50.0125
54,3.5,3,false,80,20,true,false,0,undirected,0.15,78,2.6029411764705883,3.25,0.6232672376152697,false,0.4840519468721028,41.212500000000006
52,3.5,3,false,80,20,true,false,0,undirected,0.05,78,2.5,1.5,0.5671834875900952,2.118987341772152,0.48133414798121255,44.2
55,3.5,3,false,80,30,true,false,0,undirected,0.05,74,1.855263157894737,5.25,0.6002085490683986,1.9930379746835443,0.508553742644258,39.22500000000001
51,3.5,3,false,80,10,true,false,0,undirected,0.15,79,2.176470588235294,2.25,0.5774548554554595,1.8509493670886077,0.5451693472328597,33.61249999999999
56,3.5,3,false,80,30,true,false,0,undirected,0.05,72,1.855263157894737,3,0.4985973222103722,1825,0.5520201770658447,32.58750000000001
53,3.5,3,false,80,20,true,false,0,undirected,0.05,76,2.013157894736842,2,0.5047416270514458,1.929746835443038,0.5248057059343756,36.724999999999994
57,3.5,3,false,80,30,true,false,0,undirected,0.15,73,2.1911764705882355,3.5,0.6066793368380826,2.1145569620253166,0.4796053486289084,44.02500000000001
49,3.5,3,false,80,10,true,false,0,undirected,0.05,81,2.3421052631578947,2.25,0.4921956298828102,1.9917721518987341,0.5081925752835454,39175
58,3.5,3,false,80,40,true,false,0,undirected,0.05,69,1.618421052631579,5.25,0.5235087644237975,1.7734177215189872,0.5675741273709487,30.550000000000004
50,3.5,3,false,80,10,true,false,0,undirected,0.05,80,2.6052631578947367,2,0.5877158620195921,2.073101265822785,0.49184861983062544,42.3875
48,3.5,1,false,80,40,true,false,0,undirected,0.15,85,1.5,4.416666666666667,0.7083230921760668,false,0.38090612656917255,48.13750000000002
54,3.5,3,false,80,20,true,false,0,undirected,0.15,79,2.3529411764705883,3.5,0.6274331026295562,false,0.49014681443151353,40.21249999999999
52,3.5,3,false,80,20,true,false,0,undirected,0.05,79,2.3815789473684212,1.5,0.5655294989473967,2.1129746835443037,0.4827696867486385,43.962499999999984
51,3.5,3,false,80,10,true,false,0,undirected,0.15,80,2.4411764705882355,1.5833333333333333,0.5752846741740281,1.8477848101265824,0.5460541330424442,33.48749999999998
55,3.5,3,false,80,30,true,false,0,undirected,0.05,75,1.75,6,0.5975180788366079,1.9844936708860759,0.5106668210348633,38.88749999999999
47,3.5,1,false,80,40,true,false,0,undirected,0.05,157,1.881578947368421,6.5,0.7446201610557737,false,0.5554518972411495,16.050000000000004
56,3.5,3,false,80,30,true,false,0,undirected,0.05,73,1.618421052631579,5.5,0.5000108263804588,1.8218354430379746,0.5530162609946592,32.4625
49,3.5,3,false,80,10,true,false,0,undirected,0.05,82,2.539473684210526,2,0.4907826516934404,1.9886075949367088,0.5090784881318297,39.04999999999999
50,3.5,3,false,80,10,true,false,0,undirected,0.05,81,2.3421052631578947,2,0.585644273313719,2.070253164556962,0.4925210418524391,42.275000000000006
53,3.5,3,false,80,20,true,false,0,undirected,0.05,77,2.026315789473684,2,0.5023181182195585,1.9281645569620254,0.5253020388582322,36.66250000000001
57,3.5,3,false,80,30,true,false,0,undirected,0.15,74,2.3088235294117645,2.75,0.6056070609457608,2.1104430379746835,0.48050421514738895,43.86250000000001
58,3.5,3,false,80,40,true,false,0,undirected,0.05,70,1.5263157894736843,4.75,0.5225047288622998,1.770886075949367,0.5683873123256296,30.450000000000024
48,3.5,1,false,80,40,true,false,0,undirected,0.15,86,1.8088235294117647,3.9166666666666665,0.7093140803545551,false,0.380972152457754,48.125000000000014
54,3.5,3,false,80,20,true,false,0,undirected,0.15,80,2.4558823529411766,2.3333333333333335,0.6287820653310771,false,0.49206265578683483,39.89999999999999
52,3.5,3,false,80,20,true,false,0,undirected,0.05,80,2.3289473684210527,1.5,0.5653544750452055,2.1028481012658227,0.48512155909829924,43.56250000000001
51,3.5,3,false,80,10,true,false,0,undirected,0.15,81,2.3088235294117645,1.8333333333333333,0.5708518335609626,1.8424050632911393,0.5475282636866764,33.27499999999999
55,3.5,3,false,80,30,true,false,0,undirected,0.05,76,1.9078947368421053,2.75,0.5998956040518347,1.9841772151898733,0.5107505833670618,38875
56,3.5,3,false,80,30,true,false,0,undirected,0.05,74,1.7763157894736843,7,0.5019579477059476,1.8199367088607594,0.5536147554398887,32.387499999999996
49,3.5,3,false,80,10,true,false,0,undirected,0.05,83,2.210526315789474,2,0.4918826570527295,1.9848101265822784,0.5100902185829793,38.9
50,3.5,3,false,80,10,true,false,0,undirected,0.05,82,2.6052631578947367,1.75,0.5890148392611199,2.0683544303797468,0.4930374800204187,42.2
53,3.5,3,false,80,20,true,false,0,undirected,0.05,78,2.276315789473684,2,0.5014122526963205,1.9231012658227848,0.5267319908772181,36.462500000000006
57,3.5,3,false,80,30,true,false,0,undirected,0.15,75,2.264705882352941,3.4166666666666665,0.6114542651651063,2.1015822784810125,0.4825298654720352,43.5125
58,3.5,3,false,80,40,true,false,0,undirected,0.05,71,1.4736842105263157,4.5,0.5253736302063085,1.7674050632911393,0.5695895258082901,30.3125
48,3.5,1,false,80,40,true,false,0,undirected,0.15,87,1.661764705882353,4.75,0.7052785891644587,false,0.3811805752556093,48.07500000000001
54,3.5,3,false,80,20,true,false,0,undirected,0.15,81,2.4705882352941178,2.5,0.6218553736017538,false,0.493166726134499,39.6875
47,3.5,1,false,80,40,true,false,0,undirected,0.05,158,1.8026315789473684,9,0.7451478625209749,false,0.5562645832114066,15975
52,3.5,3,false,80,20,true,false,0,undirected,0.05,81,2.276315789473684,1.5,0.5608010532723089,2.0930379746835444,0.48757071282004977,43.17500000000001
51,3.5,3,false,80,10,true,false,0,undirected,0.15,82,2.5,1.9166666666666667,0.5787292120654238,1.8401898734177216,0.5482632457634449,33.18750000000001
55,3.5,3,false,80,30,true,false,0,undirected,0.05,77,1.5657894736842106,6,0.6002209180371698,1.974367088607595,0.5131499908506463,38.4875
56,3.5,3,false,80,30,true,false,0,undirected,0.05,75,1.855263157894737,4.75,0.5021896349386836,1.816772151898734,0.5546000420060093,32.26249999999999
50,3.5,3,false,80,10,true,false,0,undirected,0.05,83,2.276315789473684,1.5,0.590733122700857,2.0645569620253164,0.49393629090211666,42.05
49,3.5,3,false,80,10,true,false,0,undirected,0.05,84,2.723684210526316,1.5,0.4960732149502206,1.9778481012658229,0.5120345621945039,38.624999999999986
53,3.5,3,false,80,20,true,false,0,undirected,0.05,79,2,2,0.5042806032182876,1.9170886075949367,0.5284592351265038,36.22500000000001
57,3.5,3,false,80,30,true,false,0,undirected,0.15,76,2.4558823529411766,1.6666666666666667,0.6103361119641815,2.085759493670886,0.48605601265590315,42.887499999999996
58,3.5,3,false,80,40,true,false,0,undirected,0.05,72,1.6842105263157894,2.5,0.5242333106100463,1.763607594936709,0.5707808234338236,30.162499999999994
54,3.5,3,false,80,20,true,false,0,undirected,0.15,82,2.485294117647059,3.4166666666666665,0.6218553736017538,false,0.4931667261344991,39.6875
48,3.5,1,false,80,40,true,false,0,undirected,0.15,88,1.8235294117647058,2.4166666666666665,0.7073039249397941,false,0.3822663844541864,47.725000000000016
52,3.5,3,false,80,20,true,false,0,undirected,0.05,82,2.5,1.5,0.559146347985253,2.0829113924050633,0.4897433270395858,42.775000000000006
51,3.5,3,false,80,10,true,false,0,undirected,0.15,83,2.1323529411764706,2,0.5812496399063679,1.8354430379746836,0.5496177658675807,32.999999999999986
55,3.5,3,false,80,30,true,false,0,undirected,0.05,78,2,5.25,0.5992954647469413,1.9674050632911393,0.5148867557876442,38.212500000000006
47,3.5,1,false,80,40,true,false,0,undirected,0.05,159,1.9473684210526316,8.75,0.7451478625209751,false,0.5562645832114067,15.974999999999998
56,3.5,3,false,80,30,true,false,0,undirected,0.05,76,1.6973684210526316,2.25,0.5008658937145813,1.8132911392405062,0.5556494195695687,32.12500000000001
57,3.5,3,false,80,30,true,false,0,undirected,0.15,77,2.0294117647058822,3.5,0.6088425388465711,2.079746835443038,0.48749028641040565,42.64999999999999
49,3.5,3,false,80,10,true,false,0,undirected,0.05,85,2.0921052631578947,2.75,0.4952533729499181,1.9753164556962026,0.5126818291345832,38.525000000000006
50,3.5,3,false,80,10,true,false,0,undirected,0.05,84,2.75,2.5,0.5916934009942463,2.0632911392405062,0.4942823245376289,41.99999999999998
53,3.5,3,false,80,20,true,false,0,undirected,0.05,80,1.9736842105263157,2,0.5036451719620572,1.9151898734177215,0.529032681232824,36.15
58,3.5,3,false,80,40,true,false,0,undirected,0.05,73,1.4078947368421053,5.25,0.524758828213354,1.7572784810126583,0.5727148113640317,29.912500000000005
54,3.5,3,false,80,20,true,false,0,undirected,0.15,83,2.323529411764706,3.25,0.6237062003474485,false,0.49667014628207784,39.1
48,3.5,1,false,80,40,true,false,0,undirected,0.15,89,1.4852941176470589,4.5,0.7091318192676889,false,0.3823320093727852,47.70000000000002
52,3.5,3,false,80,20,true,false,0,undirected,0.05,83,2.289473684210526,1.5,0.5560450402120316,2.0787974683544306,0.4907945484204653,42.612500000000026
51,3.5,3,false,80,10,true,false,0,undirected,0.15,84,2.661764705882353,1.6666666666666667,0.5819339511936205,1.8313291139240506,0.5507595379103093,32.8375
55,3.5,3,false,80,30,true,false,0,undirected,0.05,79,1.6710526315789473,6,0.5983908461427258,1.9664556962025317,0.5151404151140188,38.17500000000001
56,3.5,3,false,80,30,true,false,0,undirected,0.05,77,1.6710526315789473,5.75,0.5012185750307926,1.8044303797468355,0.5584480322265027,31.774999999999995
49,3.5,3,false,80,10,true,false,0,undirected,0.05,86,2.5921052631578947,1.25,0.49583784894512783,1.9727848101265824,0.5134564568031845,38.425000000000004
57,3.5,3,false,80,30,true,false,0,undirected,0.15,78,2.5,2.75,0.6086026341004664,2.070253164556962,0.48960163943449686,42.27499999999999
50,3.5,3,false,80,10,true,false,0,undirected,0.05,85,2.1710526315789473,1.25,0.5915734489147882,2.0617088607594938,0.49473554819373183,41.9375
53,3.5,3,false,80,20,true,false,0,undirected,0.05,81,2.1315789473684212,2,0.5097210587511514,1.9079113924050632,0.5310931353955202,35.86250000000001
54,3.5,3,false,80,20,true,false,0,undirected,0.15,84,2.6029411764705883,2.4166666666666665,0.6392530541561168,false,0.5019366116857678,38.28749999999998
48,3.5,1,false,80,40,true,false,0,undirected,0.15,90,1.9852941176470589,4.083333333333333,0.7099907520016214,false,0.38236812370715506,47.687500000000014
58,3.5,3,false,80,40,true,false,0,undirected,0.05,74,1.5657894736842106,4.75,0.5241615140537287,1.754746835443038,0.5735013690924209,29.81249999999999
47,3.5,1,false,80,40,true,false,0,undirected,0.05,160,1.8289473684210527,5.75,0.7433301633379744,false,0.5565587650065167,15.962500000000006
52,3.5,3,false,80,20,true,false,0,undirected,0.05,84,2.4210526315789473,1.5,0.5585444571908768,2.07373417721519,0.4920782084952752,42.412499999999994
55,3.5,3,false,80,30,true,false,0,undirected,0.05,80,1.8421052631578947,2.75,0.5997914171692751,1.9613924050632912,0.5165064273643475,37.974999999999994
51,3.5,3,false,80,10,true,false,0,undirected,0.15,85,2.1323529411764706,2,0.5877208866802189,1.8306962025316456,0.5509685809529553,32.81250000000001
56,3.5,3,false,80,30,true,false,0,undirected,0.05,78,1.881578947368421,7.5,0.504892965128261,1.7990506329113924,0.5600696467436203,31.56250000000001
49,3.5,3,false,80,10,true,false,0,undirected,0.05,87,2.4078947368421053,2.25,0.4958402039590088,1.9705696202531646,0.5141112242912391,38.33749999999999
54,3.5,3,false,80,20,true,false,0,undirected,0.15,85,2.3529411764705883,2.6666666666666665,0.6474044976355271,false,0.5053775063072432,37.72500000000001
57,3.5,3,false,80,30,true,false,0,undirected,0.15,79,2.235294117647059,3.4166666666666665,0.6157315235177124,2.0572784810126583,0.49273391250887544,41.76249999999999
53,3.5,3,false,80,20,true,false,0,undirected,0.05,82,2.210526315789474,2,0.511492991209628,1.9031645569620252,0.5323550200547278,35.675000000000004
50,3.5,3,false,80,10,true,false,0,undirected,0.05,86,2.6315789473684212,2,0.594114680990854,2.059493670886076,0.49531539781634343,41.85
48,3.5,1,false,80,40,true,false,0,undirected,0.15,91,1.5,4.5,0.7099907520016215,false,0.3823681237071551,47.687500000000014
58,3.5,3,false,80,40,true,false,0,undirected,0.05,75,1.644736842105263,4.5,0.5253372649151037,1.7528481012658228,0.5740961181437414,29.737499999999983
52,3.5,3,false,80,20,true,false,0,undirected,0.05,85,2.276315789473684,1.5,0.5541261559339306,2.0664556962025316,0.4937267505159701,42.124999999999986
55,3.5,3,false,80,30,true,false,0,undirected,0.05,81,1.7105263157894737,6,0.594605129665334,1.9544303797468354,0.5184009182168519,37.70000000000001
51,3.5,3,false,80,10,true,false,0,undirected,0.15,86,2.4558823529411766,1.6666666666666667,0.5909487254560466,1.8275316455696202,0.5519390415694001,32.6875
56,3.5,3,false,80,30,true,false,0,undirected,0.05,79,1.6973684210526316,4,0.5058830067007265,1.7863924050632911,0.5637476446261468,31.062499999999993
47,3.5,1,false,80,40,true,false,0,undirected,0.05,161,1.8157894736842106,6.5,0.7442512561340668,false,0.5567037669626981,15.950000000000003
54,3.5,3,false,80,20,true,false,0,undirected,0.15,86,2.4558823529411766,3.1666666666666665,0.6579107300144545,false,0.5071447205151827,37.4125
49,3.5,3,false,80,10,true,false,0,undirected,0.05,88,2.473684210526316,2,0.49785517065649276,1.968987341772152,0.5146242725470408,38.27499999999999
53,3.5,3,false,80,20,true,false,0,undirected,0.05,83,1.9605263157894737,2,0.5109122634897254,1.9,0.5331855696196592,35.55000000000001
48,3.5,1,false,80,40,true,false,0,undirected,0.15,92,1.8088235294117647,2.5,0.7099907520016214,false,0.38236812370715506,47.6875
57,3.5,3,false,80,30,true,false,0,undirected,0.15,80,2.2941176470588234,1.6666666666666667,0.6155452609540735,2.0537974683544302,0.49351235966560747,41.62499999999999
50,3.5,3,false,80,10,true,false,0,undirected,0.05,87,2.4210526315789473,2,0.597793606845617,2.0490506329113924,0.4977898291413023,41.43749999999999
58,3.5,3,false,80,40,true,false,0,undirected,0.05,76,1.4736842105263157,2.5,0.5222523328972569,1.7484177215189873,0.5755442046105415,29.562499999999993
52,3.5,3,false,80,20,true,false,0,undirected,0.05,86,2.4078947368421053,1.5,0.5553480158529223,2.0632911392405062,0.4945397969305823,42.00000000000001
55,3.5,3,false,80,30,true,false,0,undirected,0.05,82,1.9210526315789473,5.25,0.5961868329102479,1.9534810126582278,0.5186992293953833,37.66250000000001
51,3.5,3,false,80,10,true,false,0,undirected,0.15,87,2.3529411764705883,2.0833333333333335,0.5952067411490156,1.8196202531645569,0.5543561062085451,32.37499999999999
56,3.5,3,false,80,30,true,false,0,undirected,0.05,80,1.75,2.5,0.5102376721706432,1.7835443037974683,0.5646981649658129,30.94999999999999
54,3.5,3,false,80,20,true,false,0,undirected,0.15,87,2.4705882352941178,3.3333333333333335,0.655144978526127,false,0.5080152697051983,37.26249999999999
48,3.5,1,false,80,40,true,false,0,undirected,0.15,93,1.661764705882353,4.666666666666667,0.7099907520016214,false,0.38236812370715506,47.687500000000014
49,3.5,3,false,80,10,true,false,0,undirected,0.05,89,2.1447368421052633,2,0.5015963957169837,1.9645569620253165,0.5158102011585222,38.099999999999994
53,3.5,3,false,80,20,true,false,0,undirected,0.05,84,2.0789473684210527,2,0.5119453684731947,1.8911392405063292,0.5355080451589894,35.2
50,3.5,3,false,80,10,true,false,0,undirected,0.05,88,2.5789473684210527,1.75,0.5955044315508456,2.045253164556962,0.4987400288463185,41.28749999999998
57,3.5,3,false,80,30,true,false,0,undirected,0.15,81,2.2205882352941178,3.5,0.6194563317652346,2.043987341772152,0.4958100070054213,41.23749999999999
58,3.5,3,false,80,40,true,false,0,undirected,0.05,77,1.4473684210526316,5.25,0.5231312803277988,1.745886075949367,0.5763982715384789,29.462500000000016
47,3.5,1,false,80,40,true,false,0,undirected,0.05,162,1.9473684210526316,9,0.744251256134067,false,0.5567037669626982,15.950000000000003
52,3.5,3,false,80,20,true,false,0,undirected,0.05,87,2.3815789473684212,1.5,0.555438195351851,2.062341772151899,0.4947796537530591,41.9625
55,3.5,3,false,80,30,true,false,0,undirected,0.05,83,1.605263157894737,6,0.5982864544417547,1.941772151898734,0.5216323786499942,37.2
51,3.5,3,false,80,10,true,false,0,undirected,0.15,88,2.485294117647059,1.8333333333333333,0.5951641019987997,1.8177215189873417,0.5549279237252092,32.300000000000004
56,3.5,3,false,80,30,true,false,0,undirected,0.05,81,1.7763157894736843,6.25,0.5072914322889176,1.7806962025316455,0.5655616157067086,30.837499999999988
