"BehaviorSpace results (NetLogo 6.2.2)"
"CA_5-STATES_NETWORK_CLEAN_55_PERFEITO_SAVE_Block_Arduino_25_PERFECT_DOC_BREED_aligned_BEHAVIOR_work2_SIMILARITY_SEGREGATION_CENTROIDE_work.nlogo"
"experiment_centroid"
"06/30/2022 20:22:16:617 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","radius-of-interaction","movement-steps","load-graphml","N-turtles","percentage-unhappy","clear-before-generating","arduino-on","mutated","links-to-use","frac-providers","[step]","( sum [ state ] of turtles with [ breed = clients ] ) /  (( 1 - frac-providers) * N-turtles)","( sum [ state ] of turtles with [ breed = service-providers ] ) /  ( frac-providers * N-turtles )","mean [nw:clustering-coefficient] of turtles","paths","mean [nw:closeness-centrality] of turtles","mean [nw:betweenness-centrality] of turtles","centroid-x","centroid-y"
"82","5.5","1","false","80","40","true","false","0","undirected","0.05","90","1.7894736842105263","7.5","0.722025505543386","false","0.38465774382957013","64.525","0.013026360946042282","2.949257636206229"
"105","5.5","5","false","80","30","true","false","0","undirected","0.15","0","2.1470588235294117","2.6666666666666665","0.33113095238095236","0","0.19560303118993447","189.51250000000007","0","0"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","37","2.1447368421052633","1.25","0.54642859184472","1.8389240506329114","0.5480716223754009","33.1375","-0.40551192883968545","1.3860416691368431"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","33","2.026315789473684","5","0.6775668806442523","1.8664556962025316","0.5466530188356751","34.224999999999994","-1.1229157822392557","-0.982389246549625"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","40","2.4210526315789473","2.25","0.5740020199168415","2.0471518987341772","0.4985156569804171","41.3625","-0.11276231465248646","3.002635574491021"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","50","1.855263157894737","6.5","0.7633731576287807","2.3256329113924052","0.44450185770097417","52.36249999999999","-1.2161323926999201","-0.5744178599172547"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","42","2.736842105263158","3","0.5914228645666337","2.1977848101265822","0.45995001134120495","47.31249999999999","-0.7755001529419921","-1.9808368821279134"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","36","2.1911764705882355","2.1666666666666665","0.6345343719029584","1.7306962025316455","0.5829286537026847","28.862499999999983","-0.2094536477238714","-0.6550090661821117"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","31","1.6973684210526316","4.25","0.6806069653594714","1.906012658227848","0.5309244602854868","35.787499999999994","1.8249142711568491","-1.1338238282838442"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","37","2.276315789473684","1.25","0.5540587456206654","2.220253164556962","0.45655933833907064","48.199999999999996","1.6151697929400242","-2.0293141518467737"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","49","1.5","5.75","0.6927461216173411","2.3088607594936708","0.4398572233926214","51.7","0.8714964461743172","-2.0240473838851822"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","44","1.5441176470588236","1.5","0.7101048854787562","2.041772151898734","0.5002436062300772","41.149999999999984","3.489420173399541","-0.7173272739786697"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","41","2.0588235294117645","2.8333333333333335","0.6663126715973853","1.789873417721519","0.5685128585890654","31.199999999999996","-1.2299671767946143","1.8533790974602398"
"105","5.5","5","false","80","30","true","false","0","undirected","0.15","1","1.5294117647058822","3.5833333333333335","0.483394660894661","false","0.19115867144483095","168.8","-0.05575176966897662","0.9907370177588847"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","38","2.3421052631578947","1.75","0.5479966303270658","1.8281645569620253","0.5512819082157332","32.71250000000001","-0.6555119288396852","1.3610416691368432"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","41","2.3947368421052633","2.25","0.5763578268993241","2.041772151898734","0.4999380531862226","41.15000000000002","-0.06276231465248647","3.0901355744910197"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","34","2.1447368421052633","5","0.6810759015708252","1.8591772151898733","0.5488161328508855","33.93750000000001","-1.0729157822392559","-1.032389246549625"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","51","1.4736842105263157","8.25","0.7599626343285515","2.3145569620253164","0.44675781396551806","51.92500000000001","-1.103632392699921","-0.6494178599172548"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","43","2.3552631578947367","1.75","0.587011974373236","2.1816455696202532","0.4634114984879153","46.67499999999999","-0.7255001529419924","-1.9933368821279136"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","37","1.8235294117647058","2.9166666666666665","0.6314163915831894","1.72373417721519","0.5852592806596493","28.587499999999995","-0.18445364772387138","-0.6300090661821119"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","38","2.5526315789473686","2","0.5528750576673415","2.2056962025316458","0.459536346666789","47.62500000000002","1.677669792940025","-1.9668141518467734"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","32","1.868421052631579","3.75","0.6786060995039087","1.8930379746835444","0.5343600107790788","35.27499999999998","1.6999142711568491","-0.7588238282838452"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","50","1.8289473684210527","7.5","0.6921828490946443","2.2848101265822787","0.44452484143347026","50.749999999999986","0.7839964461743169","-2.161547383885182"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","45","1.5588235294117647","4.25","0.7112951938960554","2.036075949367089","0.5017814364141041","40.925000000000004","3.776920173399541","-0.7548272739786703"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","42","2.6176470588235294","2.8333333333333335","0.6686794084027545","1.7879746835443038","0.5692738968346636","31.125000000000018","-1.2049671767946144","2.0033790974602406"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","39","2.25","2","0.5479218671624247","1.8231012658227848","0.5528027816821108","32.512499999999996","-0.5055119288396854","1.361041669136843"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","42","2.6842105263157894","2.25","0.5769314318893326","2.0408227848101266","0.5001951353646811","41.112500000000004","0.11223768534751355","3.202635574491019"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","35","1.8421052631578947","5.25","0.6809733137154673","1.8547468354430379","0.5500006786319432","33.76250000000002","-1.0854157822392558","-1.532389246549625"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","52","1.763157894736842","4.25","0.7599626343285517","2.3145569620253164","0.44675781396551806","51.925","-1.0411323926999205","-0.47441785991725494"
"105","5.5","5","false","80","30","true","false","0","undirected","0.15","2","2.0441176470588234","3.8333333333333335","0.5311577311577311","false","0.21106958842274576","149.92499999999998","-0.25817583760608154","1.213257175253228"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","44","2.6710526315789473","3","0.5888157818866024","2.1753164556962026","0.4649133052122476","46.42500000000001","-0.7130001529419918","-2.030836882127913"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","38","2.073529411764706","2.5","0.630823666352861","1.7186708860759494","0.5870639242748354","28.387500000000006","-0.14695364772387148","-0.7675090661821119"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","39","2.5","2.75","0.5513386714516235","2.188607594936709","0.46276865976861153","46.949999999999996","1.6526697929400254","-1.8543141518467743"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","33","1.6973684210526316","3","0.6712803696891674","1.8677215189873417","0.5413354470887388","34.275","1.64991427115685","-0.7213238282838447"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","51","1.5526315789473684","6","0.691940077491512","2.2705696202531644","0.4473644016204207","50.18749999999999","0.6214964461743173","-2.1240473838851814"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","46","1.6029411764705883","3.1666666666666665","0.7159990642949838","2.0145569620253165","0.507046301556665","40.075","3.776920173399541","-0.65482727397867"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","43","2.1029411764705883","2.75","0.6794016074713424","1.7772151898734176","0.5723752077539357","30.699999999999996","-1.4674671767946144","2.0283790974602405"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","43","2.3684210526315788","2.25","0.5866992222415169","2.027848101265823","0.5033374810476834","40.59999999999999","0.26223768534751357","3.2401355744910183"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","40","2.3552631578947367","1.5","0.5477899519220275","1.804113924050633","0.5581228279050588","31.76249999999999","-0.6055119288396857","1.4485416691368438"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","36","2.210526315789474","3.25","0.6781000428467162","1.8465189873417722","0.5523674365550886","33.43750000000001","-1.060415782239256","-1.5948892465496256"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","53","1.4605263157894737","4.25","0.7604201650191028","2.3139240506329113","0.44691475443714335","51.89999999999999","-0.8411323926999206","-0.16191785991725488"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","45","2.4078947368421053","1.75","0.5838948746193331","2.163607594936709","0.4674362401172282","45.962499999999984","-0.7255001529419921","-1.9558368821279135"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","39","1.8970588235294117","3","0.6324047227166987","1.7104430379746836","0.58976849730346","28.062500000000007","-0.24695364772387135","-0.7925090661821116"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","52","1.7105263157894737","3.25","0.6974210575207155","2.2436708860759493","0.45223104215208876","49.125","0.40899644617431674","-2.0990473838851824"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","34","1.9605263157894737","5","0.6717485599966406","1.8484177215189874","0.5465887016235549","33.5125","1.8749142711568496","-0.5088238282838449"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","40","2.3026315789473686","1.5","0.5535471637935693","2.186392405063291","0.46326454111947674","46.86249999999999","1.7901697929400253","-1.7543141518467735"
"105","5.5","5","false","80","30","true","false","0","undirected","0.15","3","2.1176470588235294","4.333333333333333","0.5547494866244869","false","0.22443525097478872","138.43750000000003","-0.2081758376060817","0.9507571752532277"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","44","2.485294117647059","2.5833333333333335","0.680725386577513","1.7759493670886075","0.5728805216898329","30.649999999999988","-1.5799671767946144","2.05337909746024"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","47","1.3676470588235294","4.25","0.7227946132870684","2.008860759493671","0.5088372171602172","39.849999999999994","3.9144201733995407","-0.6923272739786701"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","44","2.4210526315789473","2.25","0.5929144347832513","2.0151898734177216","0.5065914679662936","40.09999999999998","0.4747376853475137","3.2401355744910205"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","41","2.0526315789473686","1.25","0.5511312490542835","1.7971518987341772","0.5604317460109557","31.487499999999994","-0.5055119288396854","1.5485416691368432"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","37","1.881578947368421","5","0.6727125210395297","1.8205696202531645","0.5590019764599929","32.41249999999999","-0.922915782239256","-1.5323892465496254"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","54","1.855263157894737","7","0.7608330910590337","2.313607594936709","0.4469934553342757","51.887500000000024","-0.8411323926999202","-0.1619178599172551"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","46","2.6842105263157894","3","0.583722528690408","2.1537974683544303","0.46934349700817946","45.57500000000001","-0.725500152941992","-1.8433368821279135"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","40","2.1176470588235294","1.9166666666666667","0.630196843606237","1.7050632911392405","0.5915646918471722","27.849999999999994","0.11554635227612867","-0.5175090661821116"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","53","1.5","5.75","0.6998155561721466","2.2281645569620254","0.45532358587576177","48.51250000000001","0.47149644617431663","-1.8740473838851812"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","41","2.3421052631578947","1.5","0.5544729171461257","2.1753164556962026","0.46569680493076665","46.425000000000004","1.9276697929400257","-1.9293141518467731"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","35","1.605263157894737","4.25","0.669109754393102","1.8363924050632912","0.5503559441583024","33.03750000000001","1.9874142711568503","-0.2838238282838445"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","45","2.1470588235294117","2.8333333333333335","0.6803734667939108","1.7727848101265822","0.5738312112076097","30.524999999999988","-1.4174671767946143","2.3283790974602403"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","48","1.7352941176470589","1.5","0.7228380412380915","1.9930379746835443","0.5127078587342432","39.224999999999994","3.801920173399541","-0.5048272739786702"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","45","2.5789473684210527","2.25","0.5934208519770361","2.0123417721518986","0.5074353293401572","39.987500000000004","0.7372376853475133","3.0901355744910197"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","42","2.4342105263157894","1.75","0.5475203207112995","1.7920886075949367","0.5619729475113941","31.2875","-0.5555119288396855","1.5110416691368433"
"105","5.5","5","false","80","30","true","false","0","undirected","0.15","4","2.2205882352941178","2.9166666666666665","0.5781034243534247","false","0.2504423986742062","120.28749999999998","-0.33389664217317944","0.7455440915463323"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","38","2.1315789473684212","5","0.6783642046168288","1.8129746835443037","0.5611270696350399","32.11249999999999","-0.48541578223925563","-1.3073892465496255"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","55","1.4736842105263157","7.5","0.7573526989021712","2.2658227848101267","0.45581285165121094","49.999999999999986","-0.9036323926999208","-0.11191785991725489"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","47","2.3421052631578947","1.75","0.5822232765868602","2.140506329113924","0.47213233181643083","45.05","-0.6880001529419921","-1.7683368821279135"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","41","1.7794117647058822","3","0.6323438101314652","1.7009493670886076","0.5930773928829474","27.687500000000007","0.12804635227612873","-0.5925090661821116"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","42","2.6842105263157894","2.5","0.5535061551347183","2.160126582278481","0.4689610419038299","45.82500000000002","1.9526697929400254","-1.8793141518467742"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","54","1.9210526315789473","7.5","0.6980826358322815","2.206012658227848","0.4600053147016413","47.6375","0.571496446174317","-1.8365473838851822"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","36","1.9605263157894737","3.75","0.6783892806359206","1.8278481012658228","0.5529423533282956","32.69999999999999","1.7249142711568495","-0.35882382828384474"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","46","2.588235294117647","2.8333333333333335","0.6836933674704753","1.771518987341772","0.5743770755328804","30.474999999999987","-1.3549671767946143","2.4533790974602403"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","49","1.4264705882352942","4.25","0.7236281112597786","1.970253164556962","0.5181444491289104","38.324999999999996","3.73942017339954","-0.54232727397867"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","46","2.5","2.25","0.5930327582721677","2.008227848101266","0.5086199220586454","39.824999999999996","0.7247376853475138","3.0276355744910184"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","43","2.25","2","0.552358097042805","1.7841772151898734","0.5644164509816132","30.974999999999994","-0.6055119288396853","1.2485416691368432"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","56","1.763157894736842","4.5","0.7573526989021709","2.2658227848101267","0.45581285165121066","49.999999999999986","-0.8411323926999204","0.08808214008274518"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","39","2","5.25","0.6805806017124456","1.8006329113924051","0.5646684416359824","31.625000000000007","-0.7104157822392556","-1.219889246549625"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","48","2.736842105263158","3","0.5827107074984397","2.131645569620253","0.47409681218634486","44.69999999999999","-0.6755001529419922","-1.7058368821279142"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","42","2.1911764705882355","2.6666666666666665","0.6322378557517623","1.6987341772151898","0.5938513937400323","27.600000000000005","-0.24695364772387127","-0.2925090661821118"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","43","2.3026315789473686","2","0.5582200355191871","2.1370253164556963","0.4738103697533599","44.912500000000016","2.002669792940025","-2.1543141518467737"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","55","1.4605263157894737","6","0.6947963856060126","2.162025316455696","0.46918548141123884","45.9","0.4589964461743167","-1.924047383885182"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","37","1.6973684210526316","3","0.6773822023480942","1.8253164556962025","0.5537499958856306","32.6","1.5374142711568493","-0.25882382828384465"
"105","5.5","5","false","80","30","true","false","0","undirected","0.15","5","2.073529411764706","4.083333333333333","0.5846536735323499","false","0.31815663036124375","83.07500000000002","-0.5088966421731802","0.745544091546332"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","47","2.0441176470588234","2.75","0.6868026570156227","1.7658227848101267","0.5763115340723484","30.249999999999993","-1.0299671767946141","2.5908790974602405"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","50","1.5441176470588236","3.1666666666666665","0.7268065300710973","1.9541139240506329","0.5224698035860115","37.68750000000001","3.864420173399541","-0.6298272739786702"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","47","2.3684210526315788","2.25","0.5957661717835792","2.0041139240506327","0.5098900244344426","39.6625","0.9372376853475135","3.0151355744910195"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","57","1.4605263157894737","4.75","0.7576406647862027","2.1575949367088607","0.4783099873743386","45.72500000000001","-0.7161323926999204","0.05058214008274531"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","44","2.263157894736842","1.5","0.5491388953064733","1.7794303797468354","0.5659100237142776","30.787499999999987","-0.7055119288396852","0.998541669136843"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","40","2.0657894736842106","3.25","0.6810871224402963","1.7968354430379747","0.565820888746739","31.475000000000005","-0.9604157822392558","-1.4323892465496253"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","49","2.3552631578947367","1.75","0.5825636605501157","2.125632911392405","0.4755126363891794","44.46250000000001","-0.6505001529419921","-1.7808368821279132"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","43","1.8235294117647058","2.75","0.6335900834345274","1.6955696202531645","0.5950457432995986","27.475","-0.00945364772387156","0.3574909338178882"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","44","2.3684210526315788","1.75","0.563013417403682","2.1224683544303797","0.4771747895438936","44.337500000000006","2.0401697929400253","-2.1293141518467733"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","38","1.868421052631579","5","0.6777995234355945","1.820886075949367","0.5551888911644863","32.42500000000001","1.3624142711568499","-0.6838238282838447"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","56","1.7105263157894737","3.25","0.6974845347885013","2.1360759493670884","0.475047083804869","44.87500000000001","0.2714964461743169","-2.174047383885182"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","48","2.573529411764706","2.5833333333333335","0.6891663648037057","1.7617088607594937","0.5777156104302088","30.0875","-0.842467176794614","2.72837909746024"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","51","1.5588235294117647","4.25","0.7275111804480203","1.9430379746835442","0.5252652820833632","37.249999999999986","3.964420173399541","-0.5173272739786703"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","48","2.6052631578947367","2.25","0.6024317641368275","1.9965189873417721","0.5119854537184365","39.3625","0.8997376853475135","2.8526355744910186"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","58","1.855263157894737","6.25","0.7566000179647397","2.1386075949367087","0.4823355786841447","44.97499999999998","-0.6161323926999203","-0.0994178599172548"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","45","2.1447368421052633","1.25","0.5535856238772477","1.770886075949367","0.5687472893397316","30.450000000000006","-0.7055119288396856","0.8735416691368428"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","41","1.868421052631579","5","0.680584028420926","1.795253164556962","0.5663074989611169","31.4125","-1.0229157822392554","-1.0198892465496252"
"105","5.5","5","false","80","30","true","false","0","undirected","0.15","6","2.235294117647059","3.8333333333333335","0.5911125312595897","false","0.3363742118013697","76.56249999999999","-0.6963966421731802","0.808044091546332"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","50","2.6710526315789473","3","0.5805890521297119","2.1132911392405065","0.4780160249390003","43.974999999999994","-0.650500152941992","-1.768336882127913"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","44","2.073529411764706","2","0.6320165437703624","1.691772151898734","0.596407666560899","27.325","-0.17195364772387156","0.14499093381788808"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","45","2.473684210526316","2","0.5715835209893287","2.1018987341772153","0.4819531323520307","43.525000000000006","1.615169792940025","-2.3418141518467737"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","39","1.6973684210526316","4.25","0.6799062333426684","1.8174050632911392","0.556410752363061","32.28750000000001","1.3374142711568493","-0.28382382828384445"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","57","1.5921052631578947","5.75","0.7001596131701845","2.1265822784810124","0.4771802247419453","44.499999999999986","0.47149644617431663","-2.3115473838851828"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","49","2.1176470588235294","2.8333333333333335","0.6872993564972466","1.7515822784810127","0.580982460353247","29.687500000000007","-0.34246717679461397","2.6158790974602404"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","52","1.6029411764705883","1.5","0.7283345209017831","1.9373417721518988","0.5268289288509601","37.025","3.96442017339954","-0.04232727397867038"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","49","2.3947368421052633","2.25","0.6074316101323908","1.9914556962025316","0.513438756671007","39.16250000000001","0.8997376853475139","2.9151355744910186"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","59","1.4736842105263157","7.75","0.7573550258558427","2.1367088607594935","0.4828166462912403","44.89999999999999","-0.4911323926999203","-0.336917859917255"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","46","2.4342105263157894","1.75","0.5572160118399347","1.7664556962025317","0.5702106020694095","30.275","-0.8055119288396853","0.6235416691368431"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","42","2.289473684210526","5","0.6802591718180656","1.793987341772152","0.5666855148907521","31.36249999999999","-0.8229157822392559","-1.1323892465496253"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","51","2.4078947368421053","1.75","0.5825769727000882","2.1056962025316457","0.4798671750135659","43.67500000000001","-0.5755001529419921","-1.8058368821279132"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","45","1.8970588235294117","3.1666666666666665","0.6337019159427715","1.6882911392405062","0.5976875449034166","27.1875","-0.20945364772387137","0.13249093381788826"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","46","2.486842105263158","1.75","0.5793614940847938","2.091139240506329","0.4846223604918432","43.10000000000001","1.6026697929400249","-2.1918141518467738"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","58","1.8289473684210527","7.5","0.7065403375129181","2.1098101265822784","0.4811327311274794","43.83750000000001","0.571496446174317","-2.3240473838851816"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","40","1.9605263157894737","3.75","0.6803362748831512","1.8037974683544304","0.5604098139784499","31.75000000000001","1.1874142711568498","-0.24632382828384486"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","50","2.5294117647058822","2.8333333333333335","0.6947040637410884","1.7462025316455696","0.5828680971325588","29.474999999999994","-0.06746717679461416","2.75337909746024"
"105","5.5","5","false","80","30","true","false","0","undirected","0.15","7","2.1029411764705883","4.333333333333333","0.5868307047699461","false","0.35695652221520735","69.7875","-0.42139664217318007","0.695544091546332"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","53","1.3676470588235294","4.25","0.7305426643332646","1.9348101265822786","0.5276193888798497","36.925000000000004","3.951920173399541","0.05767272602133"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","50","2.5","2.25","0.5985889594631335","1.9645569620253165","0.5194866477888695","38.1","0.9622376853475135","2.8651355744910187"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","60","1.763157894736842","5","0.7573550258558427","2.1367088607594935","0.4828166462912404","44.89999999999998","-0.4411323926999204","-0.41191785991725477"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","43","1.855263157894737","5.25","0.6790393007421286","1.789240506329114","0.5681763074161982","31.175000000000004","-0.3854157822392558","-1.244889246549625"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","47","2.1578947368421053","2","0.5608699370677541","1.7623417721518988","0.5716008569144606","30.11250000000001","-1.005511928839685","0.5360416691368429"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","52","2.6842105263157894","3","0.5845443622406371","2.0930379746835444","0.48265533852572223","43.17500000000001","-0.6255001529419921","-1.8558368821279132"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","47","2.3684210526315788","2.25","0.582498595283884","2.0835443037974684","0.48638640189481486","42.80000000000002","1.3401697929400258","-2.0293141518467737"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","46","2.1176470588235294","2.4166666666666665","0.6313508235913208","1.6848101265822786","0.5988992993540108","27.05","-0.18445364772387135","0.3199909338178882"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","59","1.4605263157894737","6","0.7091408452179484","2.107278481012658","0.4817223380661707","43.7375","0.533996446174317","-2.5365473838851824"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","41","1.605263157894737","3","0.684700317704575","1.7990506329113924","0.5620187599424094","31.562500000000007","0.9499142711568499","-0.2713238282838444"
"99","5.5","5","false","80","10","true","false","0","undirected","0.15","51","2.1323529411764706","2.75","0.6968513103457469","1.7408227848101265","0.5846620737920057","29.262499999999996","-0.12996717679461428","2.7533790974602406"
"96","5.5","3","false","80","40","true","false","0","undirected","0.15","54","1.7352941176470589","3.1666666666666665","0.7306968147258084","1.919620253164557","0.5312900094019224","36.32499999999999","4.06442017339954","-0.11732727397866993"
"98","5.5","5","false","80","10","true","false","0","undirected","0.05","51","2.5526315789473686","2.25","0.6045345728837839","1.9563291139240506","0.5217138942083829","37.775000000000006","0.7497376853475135","2.9526355744910195"
"94","5.5","3","false","80","40","true","false","0","undirected","0.05","61","1.4605263157894737","4","0.7600829500817048","2.125632911392405","0.4854587200546738","44.46249999999997","-0.1411323926999203","-0.18691785991725512"
"103","5.5","5","false","80","30","true","false","0","undirected","0.05","44","2.0526315789473686","3.25","0.6792204290184857","1.7863924050632911","0.5690503160455925","31.062499999999993","-0.3729157822392558","-0.7448892465496255"
"100","5.5","5","false","80","20","true","false","0","undirected","0.05","48","2.3552631578947367","1.5","0.561473499378115","1.7598101265822785","0.5724477016636688","30.012499999999996","-1.1055119288396853","0.3985416691368432"
"97","5.5","5","false","80","10","true","false","0","undirected","0.05","53","2.3421052631578947","1.75","0.5817732299795584","2.0787974683544306","0.48593145907903235","42.61249999999999","-0.5380001529419921","-2.005836882127914"
"101","5.5","5","false","80","20","true","false","0","undirected","0.05","48","2.5","2.25","0.5828888708774745","2.0759493670886076","0.4882052390957144","42.500000000000014","1.1901697929400252","-1.941814151846773"
"102","5.5","5","false","80","20","true","false","0","undirected","0.15","47","1.7794117647058822","2.8333333333333335","0.6293881749266472","1.6794303797468355","0.6008837646317614","26.837499999999995","-0.32195364772387125","0.7699909338178882"
"104","5.5","5","false","80","30","true","false","0","undirected","0.05","42","1.9605263157894737","5","0.6847003177045748","1.7990506329113924","0.5620187599424091","31.562499999999993","0.9999142711568496","0.1536761717161553"
"95","5.5","3","false","80","40","true","false","0","undirected","0.05","60","1.8026315789473684","3.25","0.7176856075317488","2.0990506329113923","0.4838004446769494","43.41250000000001","0.5839964461743167","-2.574047383885182"
